interval,timbre_type,model,value
10.89,Carillon,roughness,0.22107772655646574
10.89,Carillon,harmonicity,0.896111557544437
10.89,Harmonic,roughness,0.20262359923276957
10.89,Harmonic,harmonicity,1.1304851496277635
10.9,Carillon,roughness,0.2218569406512451
10.9,Carillon,harmonicity,0.8957149881057632
10.9,Harmonic,roughness,0.20426062992290864
10.9,Harmonic,harmonicity,1.12792889479053
10.91,Carillon,roughness,0.22261765763866795
10.91,Carillon,harmonicity,0.8961154744125712
10.91,Harmonic,roughness,0.2059128274899578
10.91,Harmonic,harmonicity,1.1259502902454892
10.92,Carillon,roughness,0.22335922567840422
10.92,Carillon,harmonicity,0.8955939520473791
10.92,Harmonic,roughness,0.20757964886297822
10.92,Harmonic,harmonicity,1.1237606228884003
10.93,Carillon,roughness,0.22408097440644456
10.93,Carillon,harmonicity,0.8912637030296069
10.93,Harmonic,roughness,0.20926047215530993
10.93,Harmonic,harmonicity,1.1207327111025394
10.94,Carillon,roughness,0.22478221482470293
10.94,Carillon,harmonicity,0.8963747425928078
10.94,Harmonic,roughness,0.21095459600327307
10.94,Harmonic,harmonicity,1.1169674454938072
10.950000000000001,Carillon,roughness,0.2254385950477884
10.950000000000001,Carillon,harmonicity,0.8970260928328838
10.950000000000001,Harmonic,roughness,0.21266123887334984
10.950000000000001,Harmonic,harmonicity,1.1131390524003155
10.96,Carillon,roughness,0.2260974755077499
10.96,Carillon,harmonicity,0.8976206292394573
10.96,Harmonic,roughness,0.21437953833531168
10.96,Harmonic,harmonicity,1.108998997748454
10.97,Carillon,roughness,0.22673364249957614
10.97,Carillon,harmonicity,0.893705080135059
10.97,Harmonic,roughness,0.21610855029939657
10.97,Harmonic,harmonicity,1.104615787353509
10.98,Carillon,roughness,0.22734633309611413
10.98,Carillon,harmonicity,0.898643836907998
10.98,Harmonic,roughness,0.21784724821606757
10.98,Harmonic,harmonicity,1.1000590867764073
10.99,Carillon,roughness,0.22793476584005487
10.99,Carillon,harmonicity,0.899258648204708
10.99,Harmonic,roughness,0.21959452223750808
10.99,Harmonic,harmonicity,1.0953981281717275
11,Carillon,roughness,0.22849814090266715
11,Carillon,harmonicity,0.8999419329915717
11,Harmonic,roughness,0.2213491783404927
11,Harmonic,harmonicity,1.0907002444851004
11.01,Carillon,roughness,0.22903564028659668
11.01,Carillon,harmonicity,0.8994442232253431
11.01,Harmonic,roughness,0.22310993741075946
11.01,Harmonic,harmonicity,1.0857488610602237
11.02,Carillon,roughness,0.22954642807297604
11.02,Carillon,harmonicity,0.9055125475272914
11.02,Harmonic,roughness,0.2248754342895975
11.02,Harmonic,harmonicity,1.0873758235984214
11.03,Carillon,roughness,0.23002965071323
11.03,Carillon,harmonicity,0.9024582900433339
11.03,Harmonic,roughness,0.22664421678382732
11.03,Harmonic,harmonicity,1.0770037799919125
11.040000000000001,Carillon,roughness,0.23048443736613985
11.040000000000001,Carillon,harmonicity,0.9032847542470359
11.040000000000001,Harmonic,roughness,0.22841474464086345
11.040000000000001,Harmonic,harmonicity,1.072751800160543
11.05,Carillon,roughness,0.2309099002808576
11.05,Carillon,harmonicity,0.9042404866894893
11.05,Harmonic,roughness,0.23018538849112458
11.05,Harmonic,harmonicity,1.0687320132072573
11.06,Carillon,roughness,0.23130513522674592
11.06,Carillon,harmonicity,0.9096235494848702
11.06,Harmonic,roughness,0.23195442876056713
11.06,Harmonic,harmonicity,1.0708130803951208
11.07,Carillon,roughness,0.23166922197103587
11.07,Carillon,harmonicity,0.9059937209873132
11.07,Harmonic,roughness,0.2337200545566326
11.07,Harmonic,harmonicity,1.0615227720322475
11.08,Carillon,roughness,0.23200122480547622
11.08,Carillon,harmonicity,0.9072526327773534
11.08,Harmonic,roughness,0.23548036253154936
11.08,Harmonic,harmonicity,1.0583825713954447
11.09,Carillon,roughness,0.2323001931232826
11.09,Carillon,harmonicity,0.9070874076500582
11.09,Harmonic,roughness,0.23723335572742024
11.09,Harmonic,harmonicity,1.054115021626644
11.1,Carillon,roughness,0.23256516204785693
11.1,Carillon,harmonicity,0.9094503513513175
11.1,Harmonic,roughness,0.2389769424082005
11.1,Harmonic,harmonicity,1.0582993103069107
11.11,Carillon,roughness,0.23279515311488908
11.11,Carillon,harmonicity,0.9108145719440416
11.11,Harmonic,roughness,0.24070893488428446
11.11,Harmonic,harmonicity,1.0509700533091284
11.120000000000001,Carillon,roughness,0.232989175009618
11.120000000000001,Carillon,harmonicity,0.9112909040099394
11.120000000000001,Harmonic,roughness,0.24242704833604098
11.120000000000001,Harmonic,harmonicity,1.0491725154295817
11.13,Carillon,roughness,0.23314622436117938
11.13,Carillon,harmonicity,0.9121673218140286
11.13,Harmonic,roughness,0.2441288996433941
11.13,Harmonic,harmonicity,1.0476990183514006
11.14,Carillon,roughness,0.23326528659612084
11.14,Carillon,harmonicity,0.9084890638322055
11.14,Harmonic,roughness,0.2458120062292338
11.14,Harmonic,harmonicity,1.0465343423774354
11.15,Carillon,roughness,0.23334533685332914
11.15,Carillon,harmonicity,0.9136088345094823
11.15,Harmonic,roughness,0.24747378492518785
11.15,Harmonic,harmonicity,1.0456589935290366
11.16,Carillon,roughness,0.23338534096277203
11.16,Carillon,harmonicity,0.9147004568750285
11.16,Harmonic,roughness,0.24911155086914472
11.16,Harmonic,harmonicity,1.045049839338557
11.17,Carillon,roughness,0.23338425649062383
11.17,Carillon,harmonicity,0.9149600580579331
11.17,Harmonic,roughness,0.25072251644474436
11.17,Harmonic,harmonicity,1.0424664439017974
11.18,Carillon,roughness,0.23334103385350233
11.18,Carillon,harmonicity,0.9111371823238342
11.18,Harmonic,roughness,0.25230379027393846
11.18,Harmonic,harmonicity,1.042299973206874
11.19,Carillon,roughness,0.23325461750472634
11.19,Carillon,harmonicity,0.9180388496782155
11.19,Harmonic,roughness,0.25385237627472734
11.19,Harmonic,harmonicity,1.0445473198538786
11.200000000000001,Carillon,roughness,0.2331239471956649
11.200000000000001,Carillon,harmonicity,0.9190282815960212
11.200000000000001,Harmonic,roughness,0.25536517279717547
11.200000000000001,Harmonic,harmonicity,1.0447216298270714
11.21,Carillon,roughness,0.23294795931543227
11.21,Carillon,harmonicity,0.9179244796523159
11.21,Harmonic,roughness,0.25683897185186655
11.21,Harmonic,harmonicity,1.0450146089202037
11.22,Carillon,roughness,0.2327255883123646
11.22,Carillon,harmonicity,0.9184267352914625
11.22,Harmonic,roughness,0.2582704584461828
11.22,Harmonic,harmonicity,1.0453948035922098
11.23,Carillon,roughness,0.23245576820089642
11.23,Carillon,harmonicity,0.9188892814268033
11.23,Harmonic,roughness,0.2596562100449338
11.23,Harmonic,harmonicity,1.045831498506916
11.24,Carillon,roughness,0.2321374341576451
11.24,Carillon,harmonicity,0.9192458808631166
11.24,Harmonic,roughness,0.2609926961732345
11.24,Harmonic,harmonicity,1.0462952530437115
11.25,Carillon,roughness,0.23176952421071811
11.25,Carillon,harmonicity,0.9197149892169015
11.25,Harmonic,roughness,0.26227627818089583
11.25,Harmonic,harmonicity,1.0467583936331162
11.26,Carillon,roughness,0.23135098102644197
11.26,Carillon,harmonicity,0.9206841680505857
11.26,Harmonic,roughness,0.2635032091890639
11.26,Harmonic,harmonicity,1.0457474559879454
11.27,Carillon,roughness,0.23088075379793097
11.27,Carillon,harmonicity,0.9201786988771682
11.27,Harmonic,roughness,0.2646696342414565
11.27,Harmonic,harmonicity,1.0469751842973951
11.28,Carillon,roughness,0.23035780024013436
11.28,Carillon,harmonicity,0.9217397648952981
11.28,Harmonic,roughness,0.26577159068421374
11.28,Harmonic,harmonicity,1.047902635700756
11.290000000000001,Carillon,roughness,0.22978108869619351
11.290000000000001,Carillon,harmonicity,0.9205218128325601
11.290000000000001,Harmonic,roughness,0.2668050088001628
11.290000000000001,Harmonic,harmonicity,1.0481358547699609
11.3,Carillon,roughness,0.22914960036020945
11.3,Carillon,harmonicity,0.9214565923881143
11.3,Harmonic,roughness,0.26776571272524596
11.3,Harmonic,harmonicity,1.0482695692996733
11.31,Carillon,roughness,0.22846233162171173
11.31,Carillon,harmonicity,0.9213306965511722
11.31,Harmonic,roughness,0.2686494216768917
11.31,Harmonic,harmonicity,1.048293531498221
11.32,Carillon,roughness,0.22771829653740003
11.32,Carillon,harmonicity,0.9221412662294554
11.32,Harmonic,roughness,0.26945175152627443
11.32,Harmonic,harmonicity,1.0482009178297682
11.33,Carillon,roughness,0.2269165294359583
11.33,Carillon,harmonicity,0.9221774474878773
11.33,Harmonic,roughness,0.27016821674875374
11.33,Harmonic,harmonicity,1.0479883352840662
11.34,Carillon,roughness,0.22605608766201232
11.34,Carillon,harmonicity,0.9247138067415327
11.34,Harmonic,roughness,0.27079423278926174
11.34,Harmonic,harmonicity,1.0479226300615119
11.35,Carillon,roughness,0.22513605446555532
11.35,Carillon,harmonicity,0.9230785921980615
11.35,Harmonic,roughness,0.27081737297523895
11.35,Harmonic,harmonicity,1.0472066423649273
11.36,Carillon,roughness,0.22415554204347662
11.36,Carillon,harmonicity,0.9243428028251996
11.36,Harmonic,roughness,0.27126388967213444
11.36,Harmonic,harmonicity,1.0466474890563457
11.370000000000001,Carillon,roughness,0.2231136947400768
11.370000000000001,Carillon,harmonicity,0.924058397014473
11.370000000000001,Harmonic,roughness,0.27160518327365696
11.370000000000001,Harmonic,harmonicity,1.0459880676307975
11.38,Carillon,roughness,0.22197321814038168
11.38,Carillon,harmonicity,0.9244871306261332
11.38,Harmonic,roughness,0.27183631922207985
11.38,Harmonic,harmonicity,1.0452410795184788
11.39,Carillon,roughness,0.22080732856389743
11.39,Carillon,harmonicity,0.9249306136318612
11.39,Harmonic,roughness,0.27195228313483555
11.39,Harmonic,harmonicity,1.044421988368826
11.4,Carillon,roughness,0.2195777355817466
11.4,Carillon,harmonicity,0.9253885443780338
11.4,Harmonic,roughness,0.2719479865997985
11.4,Harmonic,harmonicity,1.0435487771076655
11.41,Carillon,roughness,0.21828374833047481
11.41,Carillon,harmonicity,0.9258612258115966
11.41,Harmonic,roughness,0.2718182737273373
11.41,Harmonic,harmonicity,1.0426416772992924
11.42,Carillon,roughness,0.2169247267263551
11.42,Carillon,harmonicity,0.9279500325970502
11.42,Harmonic,roughness,0.27155792852262556
11.42,Harmonic,harmonicity,1.0432205288048877
11.43,Carillon,roughness,0.21550008578276178
11.43,Carillon,harmonicity,0.928431473911278
11.43,Harmonic,roughness,0.27116168314608563
11.43,Harmonic,harmonicity,1.042377246061685
11.44,Carillon,roughness,0.2140093001438847
11.44,Carillon,harmonicity,0.9276637259132466
11.44,Harmonic,roughness,0.27062422713450374
11.44,Harmonic,harmonicity,1.0399472848371154
11.450000000000001,Carillon,roughness,0.21245190884440188
11.450000000000001,Carillon,harmonicity,0.9283397761864369
11.450000000000001,Harmonic,roughness,0.26994021766036735
11.450000000000001,Harmonic,harmonicity,1.0391424408191796
11.46,Carillon,roughness,0.2108275203051481
11.46,Carillon,harmonicity,0.9263932954665256
11.46,Harmonic,roughness,0.2691042909122745
11.46,Harmonic,harmonicity,1.0384295161793928
11.47,Carillon,roughness,0.20913581757525
11.47,Carillon,harmonicity,0.9292193510528378
11.47,Harmonic,roughness,0.2681110746848846
11.47,Harmonic,harmonicity,1.0378372998338072
11.48,Carillon,roughness,0.20737656383158645
11.48,Carillon,harmonicity,0.9299533682569633
11.48,Harmonic,roughness,0.26695520227295416
11.48,Harmonic,harmonicity,1.0373956070898107
11.49,Carillon,roughness,0.20554960814691506
11.49,Carillon,harmonicity,0.9308960682931633
11.49,Harmonic,roughness,0.2656313277703338
11.49,Harmonic,harmonicity,1.0371353119313553
11.5,Carillon,roughness,0.20365489153848745
11.5,Carillon,harmonicity,0.9317293256256871
11.5,Harmonic,roughness,0.2641341428816472
11.5,Harmonic,harmonicity,1.037088424839508
11.51,Carillon,roughness,0.20169245330941982
11.51,Carillon,harmonicity,0.9340673311532088
11.51,Harmonic,roughness,0.262458395361647
11.51,Harmonic,harmonicity,1.0386017420278815
11.52,Carillon,roughness,0.19966243769560937
11.52,Carillon,harmonicity,0.9339443874900347
11.52,Harmonic,roughness,0.26059890920486295
11.52,Harmonic,harmonicity,1.037769317491103
11.53,Carillon,roughness,0.19756510083154902
11.53,Carillon,harmonicity,0.9354246292930728
11.53,Harmonic,roughness,0.2585506067164416
11.53,Harmonic,harmonicity,1.0385679668156362
11.540000000000001,Carillon,roughness,0.19540081804885545
11.540000000000001,Carillon,harmonicity,0.9378354774651737
11.540000000000001,Harmonic,roughness,0.2563085326037772
11.540000000000001,Harmonic,harmonicity,1.039722094087328
11.55,Carillon,roughness,0.19317009152199036
11.55,Carillon,harmonicity,0.9394906435259197
11.55,Harmonic,roughness,0.2538678802377527
11.55,Harmonic,harmonicity,1.0413741306625672
11.56,Carillon,roughness,0.19087355827614982
11.56,Carillon,harmonicity,0.9422463952321859
11.56,Harmonic,roughness,0.25122402024232593
11.56,Harmonic,harmonicity,1.0433658350241846
11.57,Carillon,roughness,0.18851199857298043
11.57,Carillon,harmonicity,0.9446275627826342
11.57,Harmonic,roughness,0.24837253158168468
11.57,Harmonic,harmonicity,1.0457259233645515
11.58,Carillon,roughness,0.18608634469039434
11.58,Carillon,harmonicity,0.9482355112726992
11.58,Harmonic,roughness,0.2453092353252503
11.58,Harmonic,harmonicity,1.0487211300592425
11.59,Carillon,roughness,0.1834728623417788
11.59,Carillon,harmonicity,0.9522304671743514
11.59,Harmonic,roughness,0.24203023128278983
11.59,Harmonic,harmonicity,1.0524240948870593
11.6,Carillon,roughness,0.18092580179926135
11.6,Carillon,harmonicity,0.9562215867895839
11.6,Harmonic,roughness,0.23853193771433948
11.6,Harmonic,harmonicity,1.0564896927473506
11.61,Carillon,roughness,0.1783183647538802
11.61,Carillon,harmonicity,0.9594004737500443
11.61,Harmonic,roughness,0.234811134333101
11.61,Harmonic,harmonicity,1.0613661461431585
11.620000000000001,Carillon,roughness,0.17565218990433862
11.620000000000001,Carillon,harmonicity,0.9671202851629072
11.620000000000001,Harmonic,roughness,0.23086500883372474
11.620000000000001,Harmonic,harmonicity,1.066975741365647
11.63,Carillon,roughness,0.1729291183469001
11.63,Carillon,harmonicity,0.9733873067215675
11.63,Harmonic,roughness,0.22669120719336536
11.63,Harmonic,harmonicity,1.0733739177383959
11.64,Carillon,roughness,0.17015120510119416
11.64,Carillon,harmonicity,0.9798514623023479
11.64,Harmonic,roughness,0.2222878880090278
11.64,Harmonic,harmonicity,1.0806168342753473
11.65,Carillon,roughness,0.16732073116400195
11.65,Carillon,harmonicity,0.9877305650240484
11.65,Harmonic,roughness,0.2176537811518115
11.65,Harmonic,harmonicity,1.0887607065773937
11.66,Carillon,roughness,0.16444021611342902
11.66,Carillon,harmonicity,0.9964607673683544
11.66,Harmonic,roughness,0.2127882510366122
11.66,Harmonic,harmonicity,1.0978610138193894
11.67,Carillon,roughness,0.16151243128667692
11.67,Carillon,harmonicity,1.0062744451152812
11.67,Harmonic,roughness,0.20769136482517786
11.67,Harmonic,harmonicity,1.1065025938740671
11.68,Carillon,roughness,0.1585404135556348
11.68,Carillon,harmonicity,1.0167767520301731
11.68,Harmonic,roughness,0.20236396590086256
11.68,Harmonic,harmonicity,1.1174587535932579
11.69,Carillon,roughness,0.15552747972546052
11.69,Carillon,harmonicity,1.024434997894464
11.69,Harmonic,roughness,0.1968077529749466
11.69,Harmonic,harmonicity,1.1314240931878914
11.700000000000001,Carillon,roughness,0.15247724158230502
11.700000000000001,Carillon,harmonicity,1.0373229381031464
11.700000000000001,Harmonic,roughness,0.1910253652075312
11.700000000000001,Harmonic,harmonicity,1.1448554296583255
11.71,Carillon,roughness,0.14939362161743946
11.71,Carillon,harmonicity,1.053900905167047
11.71,Harmonic,roughness,0.18502047375050884
11.71,Harmonic,harmonicity,1.1594731652491401
11.72,Carillon,roughness,0.1462808694561323
11.72,Carillon,harmonicity,1.068244344098075
11.72,Harmonic,roughness,0.17879788014582337
11.72,Harmonic,harmonicity,1.175305009666127
11.73,Carillon,roughness,0.1431435790207127
11.73,Carillon,harmonicity,1.0835298051239934
11.73,Harmonic,roughness,0.1723636220400499
11.73,Harmonic,harmonicity,1.1923692504420367
11.74,Carillon,roughness,0.13998670645849046
11.74,Carillon,harmonicity,1.0978696284062157
11.74,Harmonic,roughness,0.16572508670536137
11.74,Harmonic,harmonicity,1.2106732247300702
11.75,Carillon,roughness,0.13681558886644027
11.75,Carillon,harmonicity,1.1149897391389965
11.75,Harmonic,roughness,0.15889113288799406
11.75,Harmonic,harmonicity,1.230211783963765
11.76,Carillon,roughness,0.1336359638458126
11.76,Carillon,harmonicity,1.1347057335877513
11.76,Harmonic,roughness,0.15187222153843052
11.76,Harmonic,harmonicity,1.2475618696012178
11.77,Carillon,roughness,0.13045398992113175
11.77,Carillon,harmonicity,1.153423821434324
11.77,Harmonic,roughness,0.14468055601217222
11.77,Harmonic,harmonicity,1.272900611386799
11.78,Carillon,roughness,0.12731333911677167
11.78,Carillon,harmonicity,1.1676341518985722
11.78,Harmonic,roughness,0.13733023236723532
11.78,Harmonic,harmonicity,1.2959648446783463
11.790000000000001,Carillon,roughness,0.1241481087377418
11.790000000000001,Carillon,harmonicity,1.1921830546762344
11.790000000000001,Harmonic,roughness,0.1298374004238878
11.790000000000001,Harmonic,harmonicity,1.3200889796651316
11.8,Carillon,roughness,0.12100178463449837
11.8,Carillon,harmonicity,1.213347424578679
11.8,Harmonic,roughness,0.12222043629367271
11.8,Harmonic,harmonicity,1.3451843642375065
11.81,Carillon,roughness,0.1178824328552256
11.81,Carillon,harmonicity,1.233623572014752
11.81,Harmonic,roughness,0.11450012712921628
11.81,Harmonic,harmonicity,1.371142318270219
11.82,Carillon,roughness,0.11479865676975812
11.82,Carillon,harmonicity,1.2554988277094514
11.82,Harmonic,roughness,0.10669986889328913
11.82,Harmonic,harmonicity,1.3978335016226564
11.83,Carillon,roughness,0.11175962348192588
11.83,Carillon,harmonicity,1.276219650273205
11.83,Harmonic,roughness,0.098845877995261
11.83,Harmonic,harmonicity,1.4251075704831304
11.84,Carillon,roughness,0.10877509138984057
11.84,Carillon,harmonicity,1.298338199663031
11.84,Harmonic,roughness,0.09096741769613861
11.84,Harmonic,harmonicity,1.4482825349026442
11.85,Carillon,roughness,0.10585543894138623
11.85,Carillon,harmonicity,1.3194645141150854
11.85,Harmonic,roughness,0.08309704023928466
11.85,Harmonic,harmonicity,1.4806982898126064
11.86,Carillon,roughness,0.10301169463409081
11.86,Carillon,harmonicity,1.3348923824962107
11.86,Harmonic,roughness,0.0752708457233775
11.86,Harmonic,harmonicity,1.5086110918397293
11.870000000000001,Carillon,roughness,0.10025556831044195
11.870000000000001,Carillon,harmonicity,1.3607894127260938
11.870000000000001,Harmonic,roughness,0.06752875879737104
11.870000000000001,Harmonic,harmonicity,1.5363011595793457
11.88,Carillon,roughness,0.09759948380181369
11.88,Carillon,harmonicity,1.3805407663046365
11.88,Harmonic,roughness,0.05991482432382131
11.88,Harmonic,harmonicity,1.563521322052092
11.89,Carillon,roughness,0.09505661297631977
11.89,Carillon,harmonicity,1.3994435969652106
11.89,Harmonic,roughness,0.05247752322799855
11.89,Harmonic,harmonicity,1.5900100446101701
11.9,Carillon,roughness,0.09264091124802068
11.9,Carillon,harmonicity,1.417315111496426
11.9,Harmonic,roughness,0.04527010982542468
11.9,Harmonic,harmonicity,1.615494459407625
11.91,Carillon,roughness,0.09036715460735027
11.91,Carillon,harmonicity,1.433974224824932
11.91,Harmonic,roughness,0.038689463039826184
11.91,Harmonic,harmonicity,1.6396940822131858
11.92,Carillon,roughness,0.08825097823488073
11.92,Carillon,harmonicity,1.4494058626479343
11.92,Harmonic,roughness,0.03213445969685012
11.92,Harmonic,harmonicity,1.6585947484303585
11.93,Carillon,roughness,0.08630891676312592
11.93,Carillon,harmonicity,1.4631220360982184
11.93,Harmonic,roughness,0.025640073368145787
11.93,Harmonic,harmonicity,1.6796577235522019
11.94,Carillon,roughness,0.08455799131813395
11.94,Carillon,harmonicity,1.4722308679758191
11.94,Harmonic,roughness,0.02001851717819095
11.94,Harmonic,harmonicity,1.7017637248707604
11.950000000000001,Carillon,roughness,0.08300764663233125
11.950000000000001,Carillon,harmonicity,1.4829416997685485
11.950000000000001,Harmonic,roughness,0.014978240156616578
11.950000000000001,Harmonic,harmonicity,1.7180383295866881
11.96,Carillon,roughness,0.08166070464202044
11.96,Carillon,harmonicity,1.493269122328515
11.96,Harmonic,roughness,0.010609634588986661
11.96,Harmonic,harmonicity,1.7316929630250342
11.97,Carillon,roughness,0.08052071550833827
11.97,Carillon,harmonicity,1.4993566874830557
11.97,Harmonic,roughness,0.007010955481130404
11.97,Harmonic,harmonicity,1.742519774433751
11.98,Carillon,roughness,0.07959223106341885
11.98,Carillon,harmonicity,1.5032891002443982
11.98,Harmonic,roughness,0.0042888869124011126
11.98,Harmonic,harmonicity,1.7503477341166822
11.99,Carillon,roughness,0.07888043979144545
11.99,Carillon,harmonicity,1.5050173191909435
11.99,Harmonic,roughness,0.002559145726419881
11.99,Harmonic,harmonicity,1.754828499739761
12,Carillon,roughness,0.07838782660740973
12,Carillon,harmonicity,1.5045208583301408
12,Harmonic,roughness,0.0012551579193399009
12,Harmonic,harmonicity,1.7564439877637577
12.01,Carillon,roughness,0.07811575950686665
12.01,Carillon,harmonicity,1.5019509651960967
12.01,Harmonic,roughness,0.0025417647415182615
12.01,Harmonic,harmonicity,1.8397405494403296
12.02,Carillon,roughness,0.07806659016022102
12.02,Carillon,harmonicity,1.4969169583790902
12.02,Harmonic,roughness,0.004255433717916408
12.02,Harmonic,harmonicity,1.7498828974234364
12.030000000000001,Carillon,roughness,0.07824367560406828
12.030000000000001,Carillon,harmonicity,1.4928100090518823
12.030000000000001,Harmonic,roughness,0.006963776777147885
12.030000000000001,Harmonic,harmonicity,1.7418322350258324
12.040000000000001,Carillon,roughness,0.0786513765371041
12.040000000000001,Carillon,harmonicity,1.4808808976015855
12.040000000000001,Harmonic,roughness,0.010551853713899934
12.040000000000001,Harmonic,harmonicity,1.7307939376868162
12.05,Carillon,roughness,0.07929505736373975
12.05,Carillon,harmonicity,1.4699376646159574
12.05,Harmonic,roughness,0.014913530025611924
12.05,Harmonic,harmonicity,1.7169420872841832
12.06,Carillon,roughness,0.08018108797926905
12.06,Carillon,harmonicity,1.4572125000048328
12.06,Harmonic,roughness,0.019950904034289695
12.06,Harmonic,harmonicity,1.7004870839124355
12.07,Carillon,roughness,0.08131684729302995
12.07,Carillon,harmonicity,1.442851926691847
12.07,Harmonic,roughness,0.025573768225158507
12.07,Harmonic,harmonicity,1.6816681387168453
12.08,Carillon,roughness,0.08271066956219553
12.08,Carillon,harmonicity,1.4270146027518347
12.08,Harmonic,roughness,0.03169910286278618
12.08,Harmonic,harmonicity,1.6613915468719909
12.09,Carillon,roughness,0.08436285613905349
12.09,Carillon,harmonicity,1.4099593595812792
12.09,Harmonic,roughness,0.03825060005119593
12.09,Harmonic,harmonicity,1.6411092727290029
12.1,Carillon,roughness,0.08625598121691441
12.1,Carillon,harmonicity,1.391584992209669
12.1,Harmonic,roughness,0.04515821650508237
12.1,Harmonic,harmonicity,1.6136962130615085
12.11,Carillon,roughness,0.08837124859455818
12.11,Carillon,harmonicity,1.3783686015192615
12.11,Harmonic,roughness,0.05235775339424772
12.11,Harmonic,harmonicity,1.593381003973242
12.120000000000001,Carillon,roughness,0.09069077640080317
12.120000000000001,Carillon,harmonicity,1.352313121318247
12.120000000000001,Harmonic,roughness,0.059790461713247985
12.120000000000001,Harmonic,harmonicity,1.5670455607317568
12.13,Carillon,roughness,0.09319756503972126
12.13,Carillon,harmonicity,1.3316736492394299
12.13,Harmonic,roughness,0.06740267171364513
12.13,Harmonic,harmonicity,1.5399396869948825
12.14,Carillon,roughness,0.09587546664138052
12.14,Carillon,harmonicity,1.3105924827030517
12.14,Harmonic,roughness,0.07514544501673025
12.14,Harmonic,harmonicity,1.5123261740058862
12.15,Carillon,roughness,0.098709155990880107
12.15,Carillon,harmonicity,1.289233223666261
12.15,Harmonic,roughness,0.08297424810086852
12.15,Harmonic,harmonicity,1.478713840642789
12.16,Carillon,roughness,0.10168410291070523
12.16,Carillon,harmonicity,1.2677522169266637
12.16,Harmonic,roughness,0.09084864592994105
12.16,Harmonic,harmonicity,1.451638227228203
12.17,Carillon,roughness,0.10478654607386385
12.17,Carillon,harmonicity,1.2463256439427899
12.17,Harmonic,roughness,0.0987320145576659
12.17,Harmonic,harmonicity,1.4270580396632593
12.18,Carillon,roughness,0.10800346822753087
12.18,Carillon,harmonicity,1.2269004859676953
12.18,Harmonic,roughness,0.10659127160706003
12.18,Harmonic,harmonicity,1.399768161579704
12.19,Carillon,roughness,0.11132257280936263
12.19,Carillon,harmonicity,1.2118056228182073
12.19,Harmonic,roughness,0.11439662358576004
12.19,Harmonic,harmonicity,1.3693005599413115
12.200000000000001,Carillon,roughness,0.1147322619410352
12.200000000000001,Carillon,harmonicity,1.1910263725837698
12.200000000000001,Harmonic,roughness,0.12212132905566551
12.200000000000001,Harmonic,harmonicity,1.343404721293378
12.21,Carillon,roughness,0.11822161578593945
12.21,Carillon,harmonicity,1.1652245776991113
12.21,Harmonic,roughness,0.1297414767299093
12.21,Harmonic,harmonicity,1.318378508580918
12.22,Carillon,roughness,0.1217803732604349
12.22,Carillon,harmonicity,1.1439108248427758
12.22,Harmonic,roughness,0.13723577762246714
12.22,Harmonic,harmonicity,1.2943289657934
12.23,Carillon,roughness,0.1253989140905397
12.23,Carillon,harmonicity,1.125162542289841
12.23,Harmonic,roughness,0.14429694356784742
12.23,Harmonic,harmonicity,1.271343222518402
12.24,Carillon,roughness,0.12906824220848656
12.24,Carillon,harmonicity,1.1071908288792938
12.24,Harmonic,roughness,0.1514959348954953
12.24,Harmonic,harmonicity,1.250178047388615
12.25,Carillon,roughness,0.13277997048602436
12.25,Carillon,harmonicity,1.090060269309361
12.25,Harmonic,roughness,0.15851867785296483
12.25,Harmonic,harmonicity,1.229489690763262
12.26,Carillon,roughness,0.13652630656058037
12.26,Carillon,harmonicity,1.0736771830079288
12.26,Harmonic,roughness,0.16535256028257853
12.26,Harmonic,harmonicity,1.2120724807815375
12.27,Carillon,roughness,0.1398694047649589
12.27,Carillon,harmonicity,1.058530632385318
12.27,Harmonic,roughness,0.17198673611127077
12.27,Harmonic,harmonicity,1.1911390852563741
12.280000000000001,Carillon,roughness,0.14367119421627073
12.280000000000001,Carillon,harmonicity,1.0477242629838737
12.280000000000001,Harmonic,roughness,0.17841198601627706
12.280000000000001,Harmonic,harmonicity,1.1741547887398291
12.290000000000001,Carillon,roughness,0.14748354400254787
12.290000000000001,Carillon,harmonicity,1.03089454351388
12.290000000000001,Harmonic,roughness,0.18462058725034391
12.290000000000001,Harmonic,harmonicity,1.1584005582193084
12.3,Carillon,roughness,0.15129903265380742
12.3,Carillon,harmonicity,1.0190056324941432
12.3,Harmonic,roughness,0.19060619207646395
12.3,Harmonic,harmonicity,1.1438575317280584
12.31,Carillon,roughness,0.15511074864276123
12.31,Carillon,harmonicity,1.0077194771658458
12.31,Harmonic,roughness,0.19636371429332497
12.31,Harmonic,harmonicity,1.1304975293047168
12.32,Carillon,roughness,0.15891227359480636
12.32,Carillon,harmonicity,0.9974538178739122
12.32,Harmonic,roughness,0.20188922336214443
12.32,Harmonic,harmonicity,1.118284532233675
12.33,Carillon,roughness,0.16269766671665936
12.33,Carillon,harmonicity,0.9882042086821483
12.33,Harmonic,roughness,0.20761038548594518
12.33,Harmonic,harmonicity,1.1075488882750635
12.34,Carillon,roughness,0.1664614504258359
12.34,Carillon,harmonicity,0.9792818463031032
12.34,Harmonic,roughness,0.21267806398779732
12.34,Harmonic,harmonicity,1.0985311796448598
12.35,Carillon,roughness,0.17019859716567576
