experiment,interval,value,measure,measure_group,colour,timbre,ymin,ymax
Experiment,1.3063063063063063,1.0815294276053464,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.0815294276053464,1.0815294276053464
Experiment,1.3213213213213213,1.0811611744097058,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.0811611744097058,1.0811611744097058
Experiment,1.3363363363363363,1.080916742556271,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.080916742556271,1.080916742556271
Experiment,1.3513513513513513,1.0808222947929083,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.0808222947929083,1.0808222947929083
Experiment,1.3663663663663663,1.0809028019395774,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.0809028019395774,1.0809028019395774
Experiment,1.3813813813813813,1.08118167457826,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.08118167457826,1.08118167457826
Experiment,1.3963963963963963,1.0816804271801757,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.0816804271801757,1.0816804271801757
Experiment,1.4114114114114114,1.082418379738854,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.082418379738854,1.082418379738854
Experiment,1.4264264264264264,1.0834124007757049,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.0834124007757049,1.0834124007757049
Experiment,1.4414414414414414,1.0846766943537514,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.0846766943537514,1.0846766943537514
Experiment,1.4564564564564564,1.086222632521104,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.086222632521104,1.086222632521104
Experiment,1.4714714714714714,1.0880586334503441,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.0880586334503441,1.0880586334503441
Experiment,1.4864864864864864,1.0901900844800279,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.0901900844800279,1.0901900844800279
Experiment,1.5015015015015014,1.0926193083300473,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.0926193083300473,1.0926193083300473
Experiment,1.5165165165165164,1.095345569976251,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.095345569976251,1.095345569976251
Experiment,1.5315315315315314,1.0983651210462528,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.0983651210462528,1.0983651210462528
Experiment,1.5465465465465464,1.1016712781442155,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1016712781442155,1.1016712781442155
Experiment,1.5615615615615615,1.1052545312266697,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1052545312266697,1.1052545312266697
Experiment,1.5765765765765765,1.10910267802554,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.10910267802554,1.10910267802554
Experiment,1.5915915915915915,1.1132009805340497,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1132009805340497,1.1132009805340497
Experiment,1.6066066066066067,1.1175323397166117,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1175323397166117,1.1175323397166117
Experiment,1.6216216216216217,1.1220774848514927,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1220774848514927,1.1220774848514927
Experiment,1.6366366366366367,1.126815174239609,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.126815174239609,1.126815174239609
Experiment,1.6516516516516517,1.1317224043875178,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1317224043875178,1.1317224043875178
Experiment,1.6666666666666667,1.136774625171416,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.136774625171416,1.136774625171416
Experiment,1.6816816816816818,1.1419459588874687,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1419459588874687,1.1419459588874687
Experiment,1.6966966966966968,1.1472094214703876,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1472094214703876,1.1472094214703876
Experiment,1.7117117117117118,1.1525371444989903,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1525371444989903,1.1525371444989903
Experiment,1.7267267267267268,1.1579005968908396,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1579005968908396,1.1579005968908396
Experiment,1.7417417417417418,1.163270805408845,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.163270805408845,1.163270805408845
Experiment,1.7567567567567568,1.1686185732565915,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1686185732565915,1.1686185732565915
Experiment,1.7717717717717718,1.1739146961261555,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1739146961261555,1.1739146961261555
Experiment,1.7867867867867868,1.1791301750864225,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1791301750864225,1.1791301750864225
Experiment,1.8018018018018018,1.184236425669226,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.184236425669226,1.184236425669226
Experiment,1.8168168168168168,1.1892054824352851,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1892054824352851,1.1892054824352851
Experiment,1.8318318318318318,1.194010198194415,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.194010198194415,1.194010198194415
Experiment,1.8468468468468469,1.1986244369282315,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1986244369282315,1.1986244369282315
Experiment,1.8618618618618619,1.2030232593323202,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.2030232593323202,1.2030232593323202
Experiment,1.8768768768768769,1.2071830997715864,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.2071830997715864,1.2071830997715864
Experiment,1.8918918918918919,1.2110819333391414,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.2110819333391414,1.2110819333391414
Experiment,1.906906906906907,1.214699431635524,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.214699431635524,1.214699431635524
Experiment,1.921921921921922,1.2180171058487617,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.2180171058487617,1.2180171058487617
Experiment,1.936936936936937,1.2210184357221905,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.2210184357221905,1.2210184357221905
Experiment,1.951951951951952,1.2236889830478996,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.2236889830478996,1.2236889830478996
Experiment,1.966966966966967,1.2260164884196498,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.2260164884196498,1.2260164884196498
Experiment,1.981981981981982,1.227990950116993,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.227990950116993,1.227990950116993
Experiment,1.996996996996997,1.229604684168006,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.229604684168006,1.229604684168006
Experiment,2.012012012012012,1.2308523648452634,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.2308523648452634,1.2308523648452634
Experiment,2.027027027027027,1.2317310450811765,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.2317310450811765,1.2317310450811765
Experiment,2.042042042042042,1.2322401565370853,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.2322401565370853,1.2322401565370853
Experiment,2.057057057057057,1.2323814893175704,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.2323814893175704,1.2323814893175704
Experiment,2.0720720720720722,1.232159151580075,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.232159151580075,1.232159151580075
Experiment,2.0870870870870872,1.2315795095434732,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.2315795095434732,1.2315795095434732
Experiment,2.1021021021021022,1.2306511086422653,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.2306511086422653,1.2306511086422653
Experiment,2.1171171171171173,1.2293845768013334,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.2293845768013334,1.2293845768013334
Experiment,2.1321321321321323,1.227792511016677,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.227792511016677,1.227792511016677
Experiment,2.1471471471471473,1.2258893486186777,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.2258893486186777,1.2258893486186777
Experiment,2.1621621621621623,1.2236912247653036,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.2236912247653036,1.2236912247653036
Experiment,2.1771771771771773,1.221215817863772,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.221215817863772,1.221215817863772
Experiment,2.1921921921921923,1.2184821847506653,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.2184821847506653,1.2184821847506653
Experiment,2.2072072072072073,1.2155105875734857,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.2155105875734857,1.2155105875734857
Experiment,2.2222222222222223,1.2123223144112452,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.2123223144112452,1.2123223144112452
Experiment,2.2372372372372373,1.2089394957480608,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.2089394957480608,1.2089394957480608
Experiment,2.2522522522522523,1.2053849189706978,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.2053849189706978,1.2053849189706978
Experiment,2.2672672672672673,1.2016818430967149,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.2016818430967149,1.2016818430967149
Experiment,2.2822822822822824,1.197853815951374,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.197853815951374,1.197853815951374
Experiment,2.2972972972972974,1.1939244959945754,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1939244959945754,1.1939244959945754
Experiment,2.3123123123123124,1.1899174809492472,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1899174809492472,1.1899174809492472
Experiment,2.3273273273273274,1.185856145294478,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.185856145294478,1.185856145294478
Experiment,2.3423423423423424,1.1817634885550683,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1817634885550683,1.1817634885550683
Experiment,2.3573573573573574,1.1776619961393453,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1776619961393453,1.1776619961393453
Experiment,2.3723723723723724,1.1735735142454549,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1735735142454549,1.1735735142454549
Experiment,2.3873873873873874,1.1695191400708445,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1695191400708445,1.1695191400708445
Experiment,2.4024024024024024,1.165519128220605,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.165519128220605,1.165519128220605
Experiment,2.4174174174174174,1.1615928138205276,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1615928138205276,1.1615928138205276
Experiment,2.4324324324324325,1.1577585524062222,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1577585524062222,1.1577585524062222
Experiment,2.4474474474474475,1.1540336761895293,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1540336761895293,1.1540336761895293
Experiment,2.4624624624624625,1.1504344658101555,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1504344658101555,1.1504344658101555
Experiment,2.4774774774774775,1.146976136179564,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.146976136179564,1.146976136179564
Experiment,2.4924924924924925,1.143672834533788,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.143672834533788,1.143672834533788
Experiment,2.5075075075075075,1.140537648352359,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.140537648352359,1.140537648352359
Experiment,2.5225225225225225,1.1375826203935036,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1375826203935036,1.1375826203935036
Experiment,2.5375375375375375,1.1348187677632333,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1348187677632333,1.1348187677632333
Experiment,2.5525525525525525,1.1322561016991641,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1322561016991641,1.1322561016991641
Experiment,2.5675675675675675,1.1299036446283535,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1299036446283535,1.1299036446283535
Experiment,2.5825825825825826,1.127769441068688,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.127769441068688,1.127769441068688
Experiment,2.5975975975975976,1.1258605590978357,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1258605590978357,1.1258605590978357
Experiment,2.6126126126126126,1.1241830794198913,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1241830794198913,1.1241830794198913
Experiment,2.6276276276276276,1.122742069519253,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.122742069519253,1.122742069519253
Experiment,2.6426426426426426,1.1215415409989662,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1215415409989662,1.1215415409989662
Experiment,2.6576576576576576,1.1205843889451097,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1205843889451097,1.1205843889451097
Experiment,2.6726726726726726,1.1198723130212718,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1198723130212718,1.1198723130212718
Experiment,2.6876876876876876,1.1194057209526558,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1194057209526558,1.1194057209526558
Experiment,2.7027027027027026,1.1191836160768185,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1191836160768185,1.1191836160768185
Experiment,2.7177177177177176,1.1192034716814685,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1192034716814685,1.1192034716814685
Experiment,2.7327327327327327,1.1194610958792521,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1194610958792521,1.1194610958792521
Experiment,2.7477477477477477,1.1199504917426966,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1199504917426966,1.1199504917426966
Experiment,2.7627627627627627,1.1206637182966455,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1206637182966455,1.1206637182966455
Experiment,2.7777777777777777,1.1215907586985503,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1215907586985503,1.1215907586985503
Experiment,2.7927927927927927,1.1227194024898832,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1227194024898832,1.1227194024898832
Experiment,2.8078078078078077,1.124035149140266,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.124035149140266,1.124035149140266
Experiment,2.8228228228228227,1.1255211402017105,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1255211402017105,1.1255211402017105
Experiment,2.8378378378378377,1.127158127223137,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.127158127223137,1.127158127223137
Experiment,2.8528528528528527,1.1289244821340976,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1289244821340976,1.1289244821340976
Experiment,2.8678678678678677,1.1307962560898932,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1307962560898932,1.1307962560898932
Experiment,2.8828828828828827,1.13274729178707,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.13274729178707,1.13274729178707
Experiment,2.8978978978978978,1.1347493930282149,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1347493930282149,1.1347493930282149
Experiment,2.9129129129129128,1.136772553867684,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.136772553867684,1.136772553867684
Experiment,2.9279279279279278,1.1387852480441458,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1387852480441458,1.1387852480441458
Experiment,2.942942942942943,1.1407547776489393,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1407547776489393,1.1407547776489393
Experiment,2.957957957957958,1.1426476781445463,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1426476781445463,1.1426476781445463
Experiment,2.972972972972973,1.144430174993364,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.144430174993364,1.144430174993364
Experiment,2.987987987987988,1.1460686853440716,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1460686853440716,1.1460686853440716
Experiment,3.003003003003003,1.147530356512452,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.147530356512452,1.147530356512452
Experiment,3.018018018018018,1.1487836314444249,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1487836314444249,1.1487836314444249
Experiment,3.033033033033033,1.1497988300162654,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1497988300162654,1.1497988300162654
Experiment,3.048048048048048,1.1505487339589275,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1505487339589275,1.1505487339589275
Experiment,3.063063063063063,1.1510091624304588,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1510091624304588,1.1510091624304588
Experiment,3.078078078078078,1.1511595248333517,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1511595248333517,1.1511595248333517
Experiment,3.093093093093093,1.1509833374022451,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1509833374022451,1.1509833374022451
Experiment,3.108108108108108,1.150468690380026,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.150468690380026,1.150468690380026
Experiment,3.123123123123123,1.1496086532539629,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1496086532539629,1.1496086532539629
Experiment,3.138138138138138,1.148401606523203,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.148401606523203,1.148401606523203
Experiment,3.153153153153153,1.1468514897895326,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1468514897895326,1.1468514897895326
Experiment,3.168168168168168,1.1449679575695217,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1449679575695217,1.1449679575695217
Experiment,3.183183183183183,1.1427664360749998,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1427664360749998,1.1427664360749998
Experiment,3.198198198198198,1.1402680762503705,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1402680762503705,1.1402680762503705
Experiment,3.2132132132132134,1.1374996005353928,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1374996005353928,1.1374996005353928
Experiment,3.2282282282282284,1.1344930430838027,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1344930430838027,1.1344930430838027
Experiment,3.2432432432432434,1.1312853854539422,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1312853854539422,1.1312853854539422
Experiment,3.2582582582582584,1.1279180920411864,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1279180920411864,1.1279180920411864
Experiment,3.2732732732732734,1.1244365516899302,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1244365516899302,1.1244365516899302
Experiment,3.2882882882882885,1.1208894339562445,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1208894339562445,1.1208894339562445
Experiment,3.3033033033033035,1.117327970347532,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.117327970347532,1.117327970347532
Experiment,3.3183183183183185,1.1138051725052882,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1138051725052882,1.1138051725052882
Experiment,3.3333333333333335,1.1103750006911999,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1103750006911999,1.1103750006911999
Experiment,3.3483483483483485,1.107091497061683,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.107091497061683,1.107091497061683
Experiment,3.3633633633633635,1.1040078990550795,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1040078990550795,1.1040078990550795
Experiment,3.3783783783783785,1.101175748758981,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.101175748758981,1.101175748758981
Experiment,3.3933933933933935,1.0986440143682052,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.0986440143682052,1.0986440143682052
Experiment,3.4084084084084085,1.096458239787926,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.096458239787926,1.096458239787926
Experiment,3.4234234234234235,1.094659738086723,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.094659738086723,1.094659738086723
Experiment,3.4384384384384385,1.0932848438703386,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.0932848438703386,1.0932848438703386
Experiment,3.4534534534534536,1.0923642387409607,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.0923642387409607,1.0923642387409607
Experiment,3.4684684684684686,1.0919223628443824,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.0919223628443824,1.0919223628443824
Experiment,3.4834834834834836,1.0919769241057535,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.0919769241057535,1.0919769241057535
Experiment,3.4984984984984986,1.0925385151338072,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.0925385151338072,1.0925385151338072
Experiment,3.5135135135135136,1.093610345955511,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.093610345955511,1.093610345955511
Experiment,3.5285285285285286,1.0951880987525378,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.0951880987525378,1.0951880987525378
Experiment,3.5435435435435436,1.0972599086350892,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.0972599086350892,1.0972599086350892
Experiment,3.5585585585585586,1.0998064722377414,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.0998064722377414,1.0998064722377414
Experiment,3.5735735735735736,1.1028012835897603,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1028012835897603,1.1028012835897603
Experiment,3.5885885885885886,1.1062109943359626,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1062109943359626,1.1062109943359626
Experiment,3.6036036036036037,1.1099958930045577,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1099958930045577,1.1099958930045577
Experiment,3.6186186186186187,1.114110495679691,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.114110495679691,1.114110495679691
Experiment,3.6336336336336337,1.1185042381861388,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1185042381861388,1.1185042381861388
Experiment,3.6486486486486487,1.123122257781086,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.123122257781086,1.123122257781086
Experiment,3.6636636636636637,1.1279062504243333,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1279062504243333,1.1279062504243333
Experiment,3.6786786786786787,1.1327953880141008,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1327953880141008,1.1327953880141008
Experiment,3.6936936936936937,1.1377272785800552,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1377272785800552,1.1377272785800552
Experiment,3.7087087087087087,1.1426389513636948,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1426389513636948,1.1426389513636948
Experiment,3.7237237237237237,1.1474678480289613,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1474678480289613,1.1474678480289613
Experiment,3.7387387387387387,1.1521528009655304,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1521528009655304,1.1521528009655304
Experiment,3.7537537537537538,1.1566349797972153,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1566349797972153,1.1566349797972153
Experiment,3.7687687687687688,1.1608587878007268,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1608587878007268,1.1608587878007268
Experiment,3.7837837837837838,1.164772690976054,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.164772690976054,1.164772690976054
Experiment,3.798798798798799,1.168329963975944,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.168329963975944,1.168329963975944
Experiment,3.813813813813814,1.1714893389717378,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1714893389717378,1.1714893389717378
Experiment,3.828828828828829,1.174215545765993,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.174215545765993,1.174215545765993
Experiment,3.843843843843844,1.1764797340056976,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1764797340056976,1.1764797340056976
Experiment,3.858858858858859,1.178259771138643,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.178259771138643,1.178259771138643
Experiment,3.873873873873874,1.179540412715034,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.179540412715034,1.179540412715034
Experiment,3.888888888888889,1.1803133446844458,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1803133446844458,1.1803133446844458
Experiment,3.903903903903904,1.1805771003876653,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1805771003876653,1.1805771003876653
Experiment,3.918918918918919,1.1803368579049947,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1803368579049947,1.1803368579049947
Experiment,3.933933933933934,1.1796041262096018,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1796041262096018,1.1796041262096018
Experiment,3.948948948948949,1.1783963311036303,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1783963311036303,1.1783963311036303
Experiment,3.963963963963964,1.176736314110569,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.176736314110569,1.176736314110569
Experiment,3.978978978978979,1.1746517592950896,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1746517592950896,1.1746517592950896
Experiment,3.993993993993994,1.1721745643292643,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1721745643292643,1.1721745643292643
Experiment,4.009009009009009,1.1693401729846222,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1693401729846222,1.1693401729846222
Experiment,4.024024024024024,1.1661868865822549,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1661868865822549,1.1661868865822549
Experiment,4.039039039039039,1.1627551717740383,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1627551717740383,1.1627551717740383
Experiment,4.054054054054054,1.1590869813703328,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1590869813703328,1.1590869813703328
Experiment,4.069069069069069,1.155225103802483,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.155225103802483,1.155225103802483
Experiment,4.084084084084084,1.1512125552568526,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1512125552568526,1.1512125552568526
Experiment,4.099099099099099,1.1470920265986122,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1470920265986122,1.1470920265986122
Experiment,4.114114114114114,1.1429053949869663,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1429053949869663,1.1429053949869663
Experiment,4.129129129129129,1.1386933076459376,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1386933076459376,1.1386933076459376
Experiment,4.1441441441441444,1.1344948426785884,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1344948426785884,1.1344948426785884
Experiment,4.1591591591591595,1.1303472491823743,Harrison & Pearce (2018),Harmonicity,#11A3FF,Harmonic,1.1303472491823743,1.1303472491823743
